Price,Close,High,Low,Open,Volume
Ticker,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM,^CNXCONSUM
Date,,,,,
2012-03-23,1886.25,1892.800048828125,1858.449951171875,1869.800048828125,0
2012-03-26,1865.699951171875,1888.699951171875,1861.5999755859375,1888.5,0
2012-03-27,1882.25,1889.9000244140625,1868.550048828125,1875.449951171875,0
2012-03-28,1874.699951171875,1885.800048828125,1865.9000244140625,1882.699951171875,0
2012-03-29,1878.949951171875,1887.050048828125,1857.0999755859375,1864.300048828125,0
2012-03-30,1911.8499755859375,1914.699951171875,1886.550048828125,1886.550048828125,0
2012-04-02,1917.5999755859375,1922.25,1910.0,1915.5999755859375,0
2012-04-03,1920.8499755859375,1928.300048828125,1918.1500244140625,1924.4000244140625,0
2012-04-04,1906.0999755859375,1921.0,1903.550048828125,1918.0,0
2012-04-09,1888.75,1902.8499755859375,1886.449951171875,1900.6500244140625,0
2012-04-10,1903.300048828125,1906.3499755859375,1885.5999755859375,1894.5,0
2012-04-11,1894.8499755859375,1910.9000244140625,1889.3499755859375,1896.550048828125,0
2012-04-12,1912.5999755859375,1914.8499755859375,1897.9000244140625,1897.9000244140625,0
2012-04-13,1916.5999755859375,1944.199951171875,1912.9000244140625,1917.199951171875,0
2012-04-16,1916.25,1923.5999755859375,1911.3499755859375,1915.050048828125,0
2012-04-17,1937.5999755859375,1941.050048828125,1916.1500244140625,1924.449951171875,0
2012-04-18,1949.699951171875,1959.4000244140625,1944.5,1944.5,0
2012-04-19,1965.449951171875,1970.3499755859375,1952.199951171875,1957.3499755859375,0
2012-04-20,1963.3499755859375,1976.75,1950.6500244140625,1963.449951171875,0
2012-04-23,1932.4000244140625,1971.300048828125,1927.9000244140625,1962.1500244140625,0
2012-04-24,1932.199951171875,1934.4000244140625,1912.3499755859375,1928.550048828125,0
2012-04-25,1938.199951171875,1946.5999755859375,1923.300048828125,1928.8499755859375,0
2012-04-26,1927.0999755859375,1945.449951171875,1923.8499755859375,1941.8499755859375,0
2012-04-27,1924.550048828125,1940.050048828125,1918.0999755859375,1927.25,0
2012-04-30,1940.1500244140625,1942.5999755859375,1932.550048828125,1934.4000244140625,0
2012-05-02,1944.300048828125,1957.800048828125,1939.800048828125,1950.199951171875,0
2012-05-03,1922.9000244140625,1935.6500244140625,1920.449951171875,1934.5,0
2012-05-04,1892.8499755859375,1916.949951171875,1889.9000244140625,1916.949951171875,0
2012-05-07,1899.75,1908.550048828125,1863.0,1878.949951171875,0
2012-05-08,1870.699951171875,1915.25,1866.3499755859375,1905.6500244140625,0
2012-05-09,1867.800048828125,1878.550048828125,1862.199951171875,1866.550048828125,0
2012-05-10,1864.6500244140625,1890.75,1861.6500244140625,1867.4000244140625,0
2012-05-11,1850.5999755859375,1863.949951171875,1840.0,1857.4000244140625,0
2012-05-14,1859.449951171875,1863.449951171875,1847.300048828125,1851.5999755859375,0
2012-05-15,1862.550048828125,1867.199951171875,1844.3499755859375,1849.4000244140625,0
2012-05-16,1839.4000244140625,1848.800048828125,1831.199951171875,1848.0999755859375,0
2012-05-17,1834.9000244140625,1867.3499755859375,1831.0999755859375,1846.9000244140625,0
2012-05-18,1827.5999755859375,1832.25,1806.449951171875,1818.0999755859375,0
2012-05-21,1834.4000244140625,1846.0999755859375,1828.0999755859375,1828.0999755859375,0
2012-05-22,1810.699951171875,1848.6500244140625,1807.949951171875,1844.199951171875,0
2012-05-23,1795.300048828125,1803.449951171875,1784.199951171875,1802.550048828125,0
2012-05-24,1813.5,1818.050048828125,1784.4000244140625,1791.75,0
2012-05-25,1808.550048828125,1817.5,1804.800048828125,1811.800048828125,0
2012-05-28,1832.449951171875,1835.050048828125,1812.25,1812.25,0
2012-05-29,1833.300048828125,1839.699951171875,1829.1500244140625,1836.449951171875,0
2012-05-30,1829.25,1837.300048828125,1822.949951171875,1830.699951171875,0
2012-05-31,1828.949951171875,1831.550048828125,1813.25,1816.949951171875,0
2012-06-01,1800.699951171875,1826.0,1797.9000244140625,1825.300048828125,0
2012-06-04,1783.75,1791.3499755859375,1774.0,1791.3499755859375,0
2012-06-05,1782.0999755859375,1797.5,1777.199951171875,1789.9000244140625,0
2012-06-06,1832.199951171875,1835.5,1789.8499755859375,1789.8499755859375,0
2012-06-07,1856.550048828125,1858.5999755859375,1837.949951171875,1839.550048828125,0
2012-06-08,1858.949951171875,1863.4000244140625,1839.0,1851.199951171875,0
2012-06-11,1857.75,1879.75,1853.6500244140625,1865.75,0
2012-06-12,1876.800048828125,1880.6500244140625,1848.6500244140625,1849.449951171875,0
2012-06-13,1874.050048828125,1886.0,1869.4000244140625,1875.050048828125,0
2012-06-14,1861.6500244140625,1885.5,1859.0,1871.0999755859375,0
2012-06-15,1884.4000244140625,1886.9000244140625,1864.4000244140625,1865.1500244140625,0
2012-06-18,1867.8499755859375,1900.0,1862.9000244140625,1891.25,0
2012-06-19,1876.300048828125,1878.699951171875,1861.199951171875,1862.699951171875,0
2012-06-20,1882.75,1888.5999755859375,1877.550048828125,1878.800048828125,0
2012-06-21,1897.8499755859375,1900.75,1878.3499755859375,1879.699951171875,0
2012-06-22,1898.0999755859375,1905.199951171875,1883.949951171875,1888.199951171875,0
2012-06-25,1887.949951171875,1914.4000244140625,1885.25,1900.449951171875,0
2012-06-26,1889.9000244140625,1893.949951171875,1879.199951171875,1887.550048828125,0
2012-06-27,1897.550048828125,1903.75,1892.699951171875,1898.550048828125,0
2012-06-28,1901.050048828125,1905.6500244140625,1890.3499755859375,1902.3499755859375,0
2012-06-29,1944.199951171875,1946.550048828125,1912.8499755859375,1912.8499755859375,0
2012-07-02,1943.6500244140625,1952.449951171875,1940.8499755859375,1946.8499755859375,0
2012-07-03,1956.75,1962.5,1947.5999755859375,1947.9000244140625,0
2012-07-04,1964.699951171875,1966.1500244140625,1955.8499755859375,1961.5999755859375,0
2012-07-05,1967.699951171875,1970.449951171875,1960.199951171875,1960.449951171875,0
2012-07-06,1958.6500244140625,1968.6500244140625,1954.8499755859375,1967.5,0
2012-07-09,1932.050048828125,1952.8499755859375,1928.6500244140625,1952.8499755859375,0
2012-07-10,1952.199951171875,1954.800048828125,1933.5,1933.5,0
2012-07-11,1937.4000244140625,1949.75,1935.75,1946.0999755859375,0
2012-07-12,1927.800048828125,1936.9000244140625,1925.199951171875,1931.8499755859375,0
2012-07-13,1925.1500244140625,1939.199951171875,1922.4000244140625,1929.550048828125,0
2012-07-16,1927.800048828125,1941.300048828125,1925.449951171875,1928.300048828125,0
2012-07-17,1923.8499755859375,1939.949951171875,1920.0,1933.5999755859375,0
2012-07-18,1939.8499755859375,1942.0999755859375,1910.5999755859375,1924.9000244140625,0
2012-07-19,1928.050048828125,1945.5,1926.199951171875,1942.800048828125,0
2012-07-20,1936.050048828125,1938.199951171875,1919.8499755859375,1919.8499755859375,0
2012-07-23,1901.9000244140625,1925.1500244140625,1900.9000244140625,1925.1500244140625,0
2012-07-24,1918.9000244140625,1920.699951171875,1903.9000244140625,1906.699951171875,0
2012-07-25,1907.0999755859375,1916.550048828125,1894.8499755859375,1916.0,0
2012-07-26,1892.550048828125,1916.550048828125,1889.0,1911.800048828125,0
2012-07-27,1902.1500244140625,1915.449951171875,1897.6500244140625,1911.0999755859375,0
2012-07-30,1929.5999755859375,1932.0,1905.5,1905.5,0
2012-07-31,1927.800048828125,1934.800048828125,1916.1500244140625,1931.0999755859375,0
2012-08-01,1929.199951171875,1934.449951171875,1921.8499755859375,1927.5,0
2012-08-02,1935.949951171875,1937.800048828125,1926.5,1927.699951171875,0
2012-08-03,1932.6500244140625,1935.699951171875,1921.0,1929.1500244140625,0
2012-08-06,1939.550048828125,1950.6500244140625,1937.9000244140625,1943.6500244140625,0
2012-08-07,1946.300048828125,1951.050048828125,1938.0999755859375,1939.6500244140625,0
2012-08-08,1938.3499755859375,1953.5,1934.5,1947.8499755859375,0
2012-08-09,1943.449951171875,1951.75,1938.1500244140625,1940.449951171875,0
2012-08-10,1940.8499755859375,1947.5,1931.300048828125,1940.3499755859375,0
2012-08-13,1959.75,1962.0,1940.9000244140625,1940.9000244140625,0
2012-08-14,1962.5999755859375,1965.5,1951.0999755859375,1960.75,0
2012-08-16,1957.25,1972.5999755859375,1955.5999755859375,1964.199951171875,0
2012-08-17,1960.949951171875,1973.1500244140625,1951.300048828125,1960.550048828125,0
2012-08-21,1975.4000244140625,1977.0,1959.4000244140625,1961.25,0
2012-08-22,1967.199951171875,1976.75,1965.550048828125,1969.1500244140625,0
2012-08-23,1967.050048828125,1975.550048828125,1962.0999755859375,1967.0,0
2012-08-24,1961.1500244140625,1964.199951171875,1949.8499755859375,1962.800048828125,0
2012-08-27,1958.5,1972.75,1957.0999755859375,1965.0999755859375,0
2012-08-28,1955.6500244140625,1965.199951171875,1944.050048828125,1957.949951171875,0
2012-08-29,1945.6500244140625,1961.0,1942.699951171875,1956.0,0
2012-08-30,1951.3499755859375,1962.4000244140625,1935.75,1941.0999755859375,0
2012-08-31,1936.449951171875,1950.6500244140625,1932.6500244140625,1947.8499755859375,0
2012-09-03,1939.699951171875,1948.199951171875,1935.050048828125,1938.0999755859375,0
2012-09-04,1953.9000244140625,1955.5999755859375,1937.25,1937.25,0
2012-09-05,1959.0999755859375,1960.9000244140625,1946.0999755859375,1947.449951171875,0
2012-09-06,1952.449951171875,1958.3499755859375,1945.3499755859375,1956.5999755859375,0
2012-09-07,1972.1500244140625,1974.4000244140625,1962.6500244140625,1965.949951171875,0
2012-09-10,1985.6500244140625,1986.5999755859375,1975.300048828125,1977.4000244140625,0
2012-09-11,1987.550048828125,1989.449951171875,1975.199951171875,1980.300048828125,0
2012-09-12,1989.050048828125,1994.449951171875,1984.3499755859375,1989.800048828125,0
2012-09-13,1991.699951171875,1998.699951171875,1988.25,1988.25,0
2012-09-14,2007.949951171875,2017.1500244140625,2005.1500244140625,2006.199951171875,0
2012-09-17,2012.300048828125,2030.1500244140625,2006.550048828125,2021.8499755859375,0
2012-09-18,2022.449951171875,2029.4000244140625,2005.199951171875,2015.0999755859375,0
2012-09-20,2021.25,2031.5,2009.0999755859375,2010.5,0
2012-09-21,2055.60009765625,2062.14990234375,2030.300048828125,2030.300048828125,0
2012-09-24,2067.5,2074.5,2058.800048828125,2058.800048828125,0
2012-09-25,2073.14990234375,2080.0,2061.699951171875,2072.25,0
2012-09-26,2072.050048828125,2078.25,2062.449951171875,2067.75,0
2012-09-27,2089.699951171875,2103.10009765625,2075.60009765625,2075.60009765625,0
2012-09-28,2113.64990234375,2123.800048828125,2099.64990234375,2099.64990234375,0
2012-10-01,2117.35009765625,2121.25,2112.25,2113.949951171875,0
2012-10-03,2114.35009765625,2126.25,2112.699951171875,2116.0,0
2012-10-04,2124.14990234375,2135.949951171875,2120.25,2120.25,0
2012-10-05,2118.39990234375,2139.60009765625,2103.85009765625,2133.699951171875,0
2012-10-08,2108.949951171875,2125.60009765625,2103.449951171875,2117.800048828125,0
2012-10-09,2116.449951171875,2123.449951171875,2107.0,2111.0,0
2012-10-10,2097.550048828125,2115.64990234375,2095.199951171875,2109.64990234375,0
2012-10-11,2112.35009765625,2116.35009765625,2086.25,2099.300048828125,0
2012-10-12,2109.800048828125,2126.25,2106.199951171875,2110.14990234375,0
2012-10-15,2111.14990234375,2114.949951171875,2100.800048828125,2108.699951171875,0
2012-10-16,2109.0,2125.60009765625,2100.199951171875,2109.14990234375,0
2012-10-17,2118.949951171875,2121.39990234375,2108.75,2115.85009765625,0
2012-10-18,2131.199951171875,2132.199951171875,2115.300048828125,2121.25,0
2012-10-19,2124.800048828125,2127.64990234375,2114.64990234375,2127.39990234375,0
2012-10-22,2132.449951171875,2133.800048828125,2112.0,2122.10009765625,0
2012-10-23,2121.10009765625,2131.10009765625,2118.550048828125,2131.10009765625,0
2012-10-25,2124.800048828125,2130.800048828125,2115.25,2120.14990234375,0
2012-10-29,2114.64990234375,2124.89990234375,2101.5,2114.050048828125,0
2012-10-30,2105.5,2121.14990234375,2097.14990234375,2113.5,0
2012-10-31,2120.300048828125,2123.14990234375,2105.0,2105.0,0
2012-11-01,2143.35009765625,2144.800048828125,2117.449951171875,2119.14990234375,0
2012-11-02,2156.800048828125,2166.64990234375,2153.64990234375,2153.64990234375,0
2012-11-05,2160.0,2163.5,2148.050048828125,2156.75,0
2012-11-06,2165.0,2167.75,2155.75,2155.75,0
2012-11-07,2177.39990234375,2182.5,2161.949951171875,2161.949951171875,0
2012-11-08,2181.60009765625,2184.89990234375,2157.75,2165.0,0
2012-11-09,2169.39990234375,2194.5,2166.75,2179.64990234375,0
2012-11-12,2191.199951171875,2194.0,2172.550048828125,2172.550048828125,0
2012-11-15,2202.699951171875,2208.949951171875,2192.14990234375,2197.14990234375,0
2012-11-16,2181.300048828125,2215.0,2175.10009765625,2203.25,0
2012-11-19,2189.550048828125,2198.0,2181.25,2184.449951171875,0
2012-11-20,2192.10009765625,2202.949951171875,2181.449951171875,2195.800048828125,0
2012-11-21,2205.89990234375,2207.85009765625,2187.35009765625,2192.800048828125,0
2012-11-22,2213.60009765625,2219.5,2203.550048828125,2209.449951171875,0
2012-11-23,2226.35009765625,2228.949951171875,2209.75,2217.199951171875,0
