Price,Close,High,Low,Open,Volume
Ticker,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS
Date,,,,,
2019-05-15,790.3789672851562,790.3868787933736,786.0713922652714,786.4270724487304,0
2019-05-16,790.3789672851562,790.3868787933736,789.9916893097311,789.9916893097311,0
2019-05-17,790.3789672851562,790.3868787933736,790.0232871016972,790.0232871016972,0
2019-05-20,790.37109375,790.3869167671952,790.37109375,790.37109375,0
2019-05-21,790.3789672851562,790.3868787933736,790.3710557769388,790.3789672851562,0
2019-05-22,790.3789672851562,790.3868787933736,790.3710557769388,790.3710557769388,0
2019-05-23,790.3789672851562,790.3868787933736,789.8731131682769,790.0232871016972,0
2019-05-24,790.3789672851562,790.3868787933736,790.3710557769388,790.3789672851562,0
2019-05-27,790.3789672851562,790.3868787933736,789.8810246764942,789.8810246764942,0
2019-05-28,790.37109375,790.3869167671952,790.37109375,790.3790052585977,0
2019-05-29,790.3789672851562,790.3868787933736,790.3710557769388,790.3789672851562,0
2019-05-30,790.3789672851562,790.3868787933736,789.5885883178711,789.5885883178711,0
2019-05-31,793.030517578125,793.0384556277395,792.681582214281,793.030517578125,0
2019-06-03,793.022705078125,793.0385811798674,792.7372256632584,793.0306431289962,0
2019-06-04,793.030517578125,793.0384556277395,792.7529762580693,793.030517578125,0
2019-06-06,793.022705078125,793.0385811798674,793.022705078125,793.0306431289962,0
2019-06-07,793.030517578125,793.0384556277395,793.0225795285106,793.0225795285106,0
2019-06-10,793.030517578125,793.0384556277395,793.0225795285106,793.030517578125,0
2019-06-11,793.030517578125,793.0384556277395,793.0225795285106,793.0225795285106,0
2019-06-12,793.030517578125,793.0384556277395,792.9988137824089,793.030517578125,0
2019-06-13,793.030517578125,793.0384556277395,792.2533631597757,793.030517578125,0
2019-06-14,793.030517578125,793.0384556277395,793.0146414788961,793.0146414788961,0
2019-06-17,793.022705078125,793.0385811798674,792.5230919007338,793.0306431289962,0
2019-06-18,793.030517578125,793.0384556277395,793.0225795285106,793.0225795285106,0
2019-06-19,793.022705078125,793.0385811798674,793.022705078125,793.022705078125,0
2019-06-20,793.022705078125,793.0385811798674,792.3962282950429,793.0306431289962,0
2019-06-21,793.030517578125,793.0384556277395,792.681582214281,792.681582214281,0
2019-06-24,793.022705078125,793.0385811798674,793.022705078125,793.0306431289962,0
2019-06-25,793.030517578125,793.0384556277395,792.9988137824089,793.030517578125,0
2019-06-26,793.030517578125,793.0384556277395,793.0225795285106,793.030517578125,0
2019-06-27,793.022705078125,793.0306431289962,792.6817077099095,793.0306431289962,0
2019-06-28,793.022705078125,793.0385811798674,793.022705078125,793.022705078125,0
2019-07-01,795.4330444335938,795.7909990134649,795.4250823352486,795.4330444335938,0
