Date,Auto,Consumer,Oil & Gas (Energy),FMCG,IT,Media,Metal,Healthcare (Pharma),Realty,Finance,Benchmark
2019-10-16,7673.7998046875,4976.14990234375,15833.349609375,30899.0,15344.9501953125,1752.25,2388.300048828125,7475.35009765625,256.3500061035156,28538.46875,11464.0
2019-10-17,7914.0,5056.4501953125,15976.599609375,31331.900390625,15281.900390625,1780.699951171875,2410.949951171875,7533.4501953125,257.8500061035156,28989.111328125,11586.349609375
2019-10-18,7964.75,5087.64990234375,16183.7001953125,31501.44921875,15410.099609375,1762.800048828125,2456.0,7608.14990234375,262.79998779296875,29119.912109375,11661.849609375
2019-10-22,7936.64990234375,5092.2001953125,16268.900390625,31659.400390625,14688.650390625,1757.0999755859375,2442.85009765625,7746.14990234375,263.8500061035156,29410.80859375,11588.349609375
2019-10-23,8036.60009765625,5109.75,16122.5,31899.55078125,14833.349609375,1735.0999755859375,2436.85009765625,7761.85009765625,261.54998779296875,29459.2578125,11604.099609375
2019-10-24,8012.39990234375,5108.5,16116.2998046875,31752.80078125,14781.5,1724.1500244140625,2419.550048828125,7728.14990234375,263.95001220703125,29107.611328125,11582.599609375
2019-10-25,7986.35009765625,5082.25,16071.650390625,31685.599609375,14898.849609375,1732.3499755859375,2410.85009765625,7736.5498046875,264.8999938964844,29395.607421875,11583.900390625
2019-10-29,8449.75,5125.5,16318.400390625,31950.75,15181.400390625,1738.9000244140625,2518.300048828125,7824.60009765625,267.29998779296875,29872.703125,11786.849609375
2019-10-30,8428.900390625,5154.89990234375,16463.80078125,32274.099609375,15395.650390625,1728.9000244140625,2514.25,7819.35009765625,265.8500061035156,29987.15234375,11844.099609375
2019-10-31,8449.5,5169.75,16486.150390625,32319.75,15559.400390625,1786.800048828125,2500.75,7878.14990234375,269.0,30065.900390625,11877.4501953125
2019-11-01,8392.900390625,5168.0498046875,16381.0498046875,32449.849609375,15471.2001953125,1924.8499755859375,2561.75,7949.4501953125,271.1499938964844,30330.19921875,11890.599609375
2019-11-04,8280.349609375,5132.2998046875,16373.5,32255.69921875,15591.2998046875,1865.949951171875,2642.14990234375,7966.85009765625,269.6000061035156,30332.74609375,11941.2998046875
2019-11-05,8256.150390625,5135.0,16274.7998046875,32361.44921875,15533.4501953125,1839.0,2616.949951171875,7879.5498046875,267.70001220703125,30219.498046875,11917.2001953125
2019-11-06,8258.849609375,5101.10009765625,16209.099609375,32393.0,15561.2998046875,1832.800048828125,2633.449951171875,7926.35009765625,274.04998779296875,30609.244140625,11966.0498046875
2019-11-07,8239.900390625,5123.25,16194.650390625,32535.900390625,15624.400390625,1839.199951171875,2659.050048828125,7966.0,276.45001220703125,30632.794921875,12012.0498046875
2019-11-08,8169.64990234375,5068.5498046875,15911.0,31947.5,15383.2998046875,1825.8499755859375,2612.949951171875,7787.39990234375,281.04998779296875,30749.04296875,11908.150390625
2019-11-11,8159.0,5039.2001953125,15934.650390625,31802.55078125,15308.5498046875,1878.9000244140625,2610.10009765625,7784.89990234375,283.3999938964844,31115.189453125,11913.4501953125
2019-11-13,8150.2001953125,5026.5,15962.650390625,31582.44921875,15240.9501953125,1793.8499755859375,2556.64990234375,7660.4501953125,278.29998779296875,30541.1953125,11840.4501953125
2019-11-14,8190.89990234375,5013.0498046875,15905.0,31439.44921875,15388.75,1791.949951171875,2506.60009765625,7591.4501953125,277.6499938964844,30749.591796875,11872.099609375
2019-11-15,8153.89990234375,5017.0498046875,15856.650390625,31289.69921875,15310.650390625,1801.0,2498.800048828125,7720.60009765625,276.95001220703125,31008.0390625,11895.4501953125
2019-11-18,8119.0,5002.2001953125,15883.2001953125,31165.25,15295.25,1815.699951171875,2539.64990234375,7816.5498046875,277.8999938964844,30991.740234375,11884.5
2019-11-19,8063.9501953125,4998.39990234375,16114.4501953125,30972.94921875,15304.849609375,1804.8499755859375,2517.949951171875,7851.4501953125,278.04998779296875,31235.88671875,11940.099609375
2019-11-20,8083.7998046875,5015.5498046875,16337.400390625,31089.349609375,15318.5,1863.199951171875,2524.89990234375,8107.60009765625,273.95001220703125,31353.484375,11999.099609375
2019-11-21,8004.64990234375,4984.60009765625,16085.4501953125,30893.55078125,15293.9501953125,1939.1500244140625,2470.449951171875,8068.9501953125,275.45001220703125,31349.583984375,11968.400390625
2019-11-22,8034.9501953125,4959.25,16221.400390625,30809.55078125,14995.900390625,1978.550048828125,2521.14990234375,8067.2001953125,275.8500061035156,31111.23828125,11914.400390625
2019-11-25,8174.75,5044.25,16274.0498046875,31085.599609375,15100.599609375,1960.449951171875,2602.0,8211.5498046875,280.70001220703125,31555.533203125,12073.75
2019-11-26,8099.89990234375,4992.7001953125,16176.0498046875,31055.349609375,14922.150390625,1889.3499755859375,2580.550048828125,8177.85009765625,278.1000061035156,31717.98046875,12037.7001953125
2019-11-27,8202.849609375,5030.25,16271.849609375,31221.94921875,15022.150390625,1881.9000244140625,2602.85009765625,8246.099609375,276.29998779296875,31875.578125,12100.7001953125
2019-11-28,8179.75,5031.75,16367.0498046875,31263.400390625,15121.7998046875,1881.199951171875,2656.85009765625,8273.650390625,279.29998779296875,32122.576171875,12151.150390625
2019-11-29,8086.0,4994.7998046875,16232.150390625,30975.5,14998.0498046875,1834.9000244140625,2625.5,8189.9501953125,282.04998779296875,31945.728515625,12056.0498046875
2019-12-02,8012.75,5003.10009765625,16258.5,30889.5,14852.0,1826.3499755859375,2632.64990234375,8128.9501953125,281.04998779296875,31871.078125,12048.2001953125
2019-12-03,7964.25,4972.75,16111.650390625,30677.5,14920.75,1783.300048828125,2564.199951171875,8044.85009765625,284.79998779296875,31612.982421875,11994.2001953125
2019-12-04,7996.5498046875,4979.2998046875,16031.5,30705.55078125,15175.150390625,1797.5999755859375,2604.0,8121.5,285.3500061035156,31978.9296875,12043.2001953125
2019-12-05,7941.7998046875,4965.60009765625,15930.099609375,30795.099609375,15367.5,1850.6500244140625,2543.949951171875,8051.85009765625,285.8500061035156,31712.580078125,12018.400390625
2019-12-06,7806.60009765625,4909.60009765625,15811.75,30536.44921875,15289.599609375,1787.4000244140625,2535.85009765625,7957.5498046875,283.3999938964844,31341.185546875,11921.5
2019-12-09,7863.2998046875,4908.0498046875,15950.5,30375.0,15157.150390625,1775.800048828125,2551.699951171875,7960.35009765625,280.45001220703125,31316.287109375,11937.5
2019-12-10,7801.35009765625,4867.2998046875,15682.650390625,30059.0,14946.5498046875,1741.3499755859375,2515.89990234375,7940.5,277.8999938964844,31159.98828125,11856.7998046875
2019-12-11,7838.39990234375,4878.4501953125,15834.099609375,30102.44921875,15130.2998046875,1752.6500244140625,2509.550048828125,7967.85009765625,280.5,31256.38671875,11910.150390625
2019-12-12,7941.7001953125,4897.89990234375,15949.9501953125,30227.94921875,14972.650390625,1758.0999755859375,2568.800048828125,8045.35009765625,282.8999938964844,31665.08203125,11971.7998046875
2019-12-13,8069.7001953125,4911.75,16068.0498046875,30426.25,15200.5498046875,1765.699951171875,2626.75,8045.0498046875,287.6499938964844,32013.876953125,12086.7001953125
2019-12-16,7990.7998046875,4861.14990234375,15974.2001953125,30043.099609375,15348.75,1755.0,2591.10009765625,8025.85009765625,289.3500061035156,31973.828125,12053.9501953125
2019-12-17,8039.89990234375,4893.9501953125,15975.5498046875,30182.05078125,15637.150390625,1772.0999755859375,2665.75,7999.60009765625,288.6000061035156,32139.876953125,12165.0
2019-12-18,8082.35009765625,4919.75,15956.849609375,30291.05078125,15710.650390625,1766.0,2687.64990234375,8091.10009765625,290.54998779296875,32243.875,12221.650390625
2019-12-19,8165.5,4950.2998046875,16112.900390625,30386.099609375,15812.9501953125,1766.449951171875,2691.10009765625,8073.0498046875,290.3999938964844,32241.07421875,12259.7001953125
2019-12-20,8133.5498046875,4966.4501953125,16081.150390625,30356.349609375,15844.5498046875,1787.800048828125,2707.5,8049.4501953125,291.95001220703125,32384.572265625,12271.7998046875
2019-12-23,8180.5,4973.2998046875,15971.599609375,30217.94921875,15865.5,1803.199951171875,2706.35009765625,8051.5,290.70001220703125,32339.07421875,12262.75
2019-12-24,8152.60009765625,4972.7001953125,15861.2998046875,30197.55078125,15778.2001953125,1797.300048828125,2723.14990234375,8073.7998046875,291.95001220703125,32280.375,12214.5498046875
2019-12-26,8129.64990234375,4948.5498046875,15705.2998046875,30063.55078125,15706.4501953125,1797.8499755859375,2739.0,7997.60009765625,291.3999938964844,31997.328125,12126.5498046875
2019-12-27,8205.900390625,4978.0498046875,15944.9501953125,30145.44921875,15780.7001953125,1815.550048828125,2760.35009765625,8068.0498046875,296.1000061035156,32411.97265625,12245.7998046875
2019-12-30,8325.400390625,4997.7001953125,15962.150390625,30225.349609375,15775.0,1830.300048828125,2796.5,8083.10009765625,296.45001220703125,32354.5234375,12255.849609375
2019-12-31,8248.2998046875,4956.60009765625,15908.2001953125,30121.5,15652.400390625,1803.5999755859375,2801.300048828125,8040.14990234375,298.54998779296875,32161.27734375,12168.4501953125
2020-01-01,8210.099609375,4953.35009765625,15987.7998046875,30121.5,15652.400390625,1794.199951171875,2796.050048828125,8047.10009765625,297.8500061035156,32161.27734375,12182.5
2020-01-02,8267.4501953125,4959.7001953125,16128.5,30266.19921875,15709.650390625,1800.6500244140625,2869.89990234375,8053.9501953125,301.0,32443.47265625,12282.2001953125
2020-01-03,8168.14990234375,4921.14990234375,16054.7998046875,30109.25,15936.599609375,1760.5,2848.35009765625,8111.9501953125,299.6499938964844,32068.876953125,12226.650390625
2020-01-06,7978.75,4846.2001953125,15737.0498046875,29799.30078125,15879.7998046875,1717.3499755859375,2765.75,7987.35009765625,292.3999938964844,31236.787109375,11993.0498046875
2020-01-07,8002.5,4859.5498046875,15793.75,29861.80078125,15895.2001953125,1735.1500244140625,2785.89990234375,8036.5,298.04998779296875,31399.03515625,12052.9501953125
2020-01-08,7942.75,4864.7001953125,15664.9501953125,29893.19921875,15953.4501953125,1726.5999755859375,2767.25,7996.14990234375,297.04998779296875,31373.28515625,12025.349609375
2020-01-09,8155.25,4936.5,15900.349609375,30123.599609375,15925.150390625,1767.949951171875,2806.800048828125,8033.14990234375,305.1499938964844,32092.02734375,12215.900390625
2020-01-10,8225.5,4961.60009765625,15940.150390625,30370.44921875,15959.900390625,1770.6500244140625,2840.75,8058.5,310.6499938964844,32097.02734375,12256.7998046875
2020-01-13,8235.849609375,5008.5498046875,16043.349609375,30713.44921875,16225.900390625,1784.800048828125,2874.10009765625,8078.4501953125,317.1499938964844,32177.27734375,12329.5498046875
2020-01-14,8289.2998046875,5053.39990234375,16053.25,31145.400390625,16362.349609375,1822.199951171875,2900.64990234375,8117.0,316.75,32071.27734375,12362.2998046875
2020-01-15,8385.349609375,5093.39990234375,16019.0,31237.099609375,16346.849609375,1837.0,2921.449951171875,8166.2001953125,320.8999938964844,31824.53125,12343.2998046875
2020-01-16,8395.900390625,5118.2001953125,15974.400390625,31338.19921875,16381.650390625,1863.5,2884.800048828125,8203.099609375,323.79998779296875,31853.529296875,12355.5
2020-01-17,8427.599609375,5161.2998046875,16077.650390625,31371.44921875,16356.599609375,1870.0999755859375,2864.64990234375,8345.2998046875,324.1499938964844,31590.283203125,12352.349609375
2020-01-20,8352.7001953125,5150.85009765625,15854.849609375,31426.75,16207.150390625,1835.699951171875,2835.85009765625,8269.349609375,325.79998779296875,31080.2890625,12224.5498046875
2020-01-21,8245.900390625,5107.64990234375,15776.9501953125,31145.94921875,16175.2001953125,1876.5,2799.949951171875,8274.2001953125,321.1499938964844,30947.19140625,12169.849609375
2020-01-22,8169.14990234375,5100.10009765625,15534.599609375,31153.150390625,16334.5498046875,1909.0,2756.75,8256.650390625,320.8500061035156,30701.091796875,12106.900390625
2020-01-23,8241.75,5130.35009765625,15704.849609375,31226.900390625,16474.400390625,1871.8499755859375,2769.25,8300.2001953125,327.6499938964844,31003.689453125,12180.349609375
2020-01-24,8274.849609375,5168.14990234375,15674.650390625,31474.900390625,16472.75,1889.9000244140625,2796.199951171875,8294.0498046875,328.6499938964844,31241.38671875,12248.25
2020-01-27,8258.150390625,5139.89990234375,15489.25,31149.69921875,16393.55078125,1882.449951171875,2709.75,8416.349609375,326.79998779296875,30837.041015625,12119.0
2020-01-28,8156.0498046875,5082.60009765625,15363.349609375,31027.05078125,16429.75,1861.0,2642.25,8420.25,326.95001220703125,30761.04296875,12055.7998046875
2020-01-29,8220.400390625,5120.5,15451.900390625,31426.25,16479.30078125,1868.050048828125,2665.85009765625,8412.7998046875,328.5,30876.640625,12129.5
2020-01-30,8181.4501953125,5072.60009765625,15244.7998046875,30936.44921875,16327.900390625,1845.0,2628.89990234375,8237.0498046875,327.1499938964844,30647.044921875,12035.7998046875
2020-01-31,8086.5498046875,5062.25,14838.7998046875,30775.30078125,16144.150390625,1835.300048828125,2569.0,8138.60009765625,331.04998779296875,30833.2421875,11962.099609375
2020-02-03,7988.35009765625,5067.85009765625,14499.75,30435.30078125,16059.900390625,1779.199951171875,2510.949951171875,7967.5498046875,310.0,30022.900390625,11707.900390625
2020-02-04,8100.7998046875,5139.7001953125,14953.7998046875,30744.0,16350.849609375,1782.199951171875,2594.25,8122.39990234375,318.6000061035156,30686.341796875,11979.650390625
2020-02-05,8131.7001953125,5155.5,15099.150390625,30934.400390625,16448.55078125,1764.699951171875,2665.39990234375,8125.60009765625,326.3999938964844,31001.58984375,12089.150390625
2020-02-06,8142.14990234375,5158.7001953125,15228.7998046875,30736.599609375,16371.150390625,1792.3499755859375,2688.75,8227.900390625,326.25,31303.6875,12137.9501953125
2020-02-07,8064.60009765625,5160.7001953125,15189.9501953125,30809.5,16470.150390625,1827.25,2710.800048828125,8341.849609375,320.29998779296875,31201.5859375,12098.349609375
2020-02-10,7860.5498046875,5108.7001953125,15025.5,30528.44921875,16431.94921875,1798.0999755859375,2628.89990234375,8261.25,317.1000061035156,31057.7890625,12031.5
2020-02-11,7892.39990234375,5106.39990234375,15233.4501953125,30414.55078125,16452.30078125,1827.449951171875,2651.75,8324.650390625,317.79998779296875,31300.236328125,12107.900390625
2020-02-12,7933.7998046875,5166.9501953125,15234.2001953125,30986.25,16538.099609375,1824.199951171875,2668.25,8265.0498046875,315.20001220703125,31492.53515625,12201.2001953125
2020-02-13,7914.89990234375,5172.5,15191.25,31039.30078125,16673.05078125,1834.8499755859375,2651.60009765625,8335.7001953125,313.79998779296875,31229.88671875,12174.650390625
2020-02-14,7822.2001953125,5149.7001953125,15048.650390625,30646.75,16642.75,1832.5,2613.60009765625,8331.7001953125,310.29998779296875,30834.443359375,12113.4501953125
2020-02-17,7770.5,5132.2998046875,14816.4501953125,30481.05078125,16647.69921875,1812.25,2586.699951171875,8204.849609375,305.70001220703125,30680.341796875,12045.7998046875
2020-02-18,7692.2998046875,5101.5498046875,14789.849609375,30360.599609375,16748.75,1845.9000244140625,2556.050048828125,8198.2998046875,302.8500061035156,30562.14453125,11992.5
2020-02-19,7687.35009765625,5156.64990234375,15057.2001953125,30835.0,16772.5,1882.0,2591.050048828125,8378.650390625,306.20001220703125,30837.83984375,12125.900390625
2020-02-20,7697.89990234375,5138.7001953125,14987.650390625,30636.25,16649.400390625,1871.699951171875,2612.25,8364.349609375,306.25,30942.490234375,12080.849609375
2020-02-24,7429.10009765625,5032.35009765625,14627.4501953125,30147.599609375,16461.80078125,1829.5999755859375,2469.60009765625,8115.5498046875,299.75,30454.74609375,11829.400390625
2020-02-25,7366.0,5022.5,14455.849609375,30173.19921875,16562.5,1817.25,2470.35009765625,7938.4501953125,302.54998779296875,30432.345703125,11797.900390625
2020-02-26,7207.9501953125,4984.75,14189.7001953125,29965.55078125,16332.25,1803.9000244140625,2430.0,7839.2001953125,297.5,30306.498046875,11678.5
2020-02-27,7178.85009765625,4979.64990234375,14069.0498046875,29981.19921875,16123.7998046875,1760.550048828125,2410.050048828125,7885.14990234375,290.29998779296875,30186.6484375,11633.2998046875
2020-02-28,6903.9501953125,4867.2001953125,13651.0,29310.25,15212.9501953125,1670.699951171875,2246.050048828125,7576.75,280.54998779296875,29146.8125,11201.75
2020-03-02,6856.89990234375,4826.75,13419.0498046875,29138.900390625,15427.650390625,1594.699951171875,2197.60009765625,7535.10009765625,279.6499938964844,28868.064453125,11132.75
2020-03-03,6986.64990234375,4877.9501953125,13863.7001953125,29406.19921875,15723.2001953125,1647.6500244140625,2320.75,7920.60009765625,284.1499938964844,29176.7109375,11303.2998046875
2020-03-04,6938.85009765625,4871.64990234375,13876.650390625,29223.75,15864.2998046875,1617.6500244140625,2304.300048828125,8086.5498046875,281.04998779296875,28653.365234375,11251.0
2020-03-05,6953.75,4911.25,13743.650390625,29530.5,15871.349609375,1606.300048828125,2284.85009765625,8146.0,277.8500061035156,28815.015625,11269.0
2020-03-06,6895.0,4841.89990234375,13342.599609375,28937.0,15663.5,1527.1500244140625,2183.89990234375,8018.2998046875,269.75,27801.126953125,10989.4501953125
2020-03-09,6632.14990234375,4679.35009765625,12480.2998046875,28056.5,14854.900390625,1425.5999755859375,2020.050048828125,7756.4501953125,260.0,26462.29296875,10451.4501953125
2020-03-11,6568.4501953125,4675.10009765625,12398.7001953125,28078.75,14681.400390625,1454.300048828125,1986.949951171875,7623.0498046875,255.25,26487.4921875,10458.400390625
2020-03-12,6033.39990234375,4368.14990234375,11204.900390625,26083.0,13384.849609375,1304.1500244140625,1800.5999755859375,6942.5498046875,230.3000030517578,23970.87109375,9590.150390625
2020-03-13,6182.0,4412.10009765625,11721.25,26208.0,13539.099609375,1282.3499755859375,1903.3499755859375,7268.0,235.85000610351562,25166.15625,9955.2001953125
2020-03-16,5843.7001953125,4159.7001953125,11017.4501953125,24707.650390625,12451.349609375,1226.050048828125,1730.5999755859375,6959.35009765625,216.14999389648438,23100.8828125,9197.400390625
2020-03-17,5803.85009765625,4157.25,10960.2998046875,24929.849609375,12099.25,1153.1500244140625,1710.449951171875,6979.10009765625,211.0,22154.892578125,8967.0498046875
2020-03-18,5516.5,3974.39990234375,10466.900390625,24186.5,11753.0,1141.0,1664.199951171875,6705.75,197.75,20579.9609375,8468.7998046875
2020-03-19,5180.5,3886.60009765625,10042.9501953125,23970.75,11340.0,1086.9000244140625,1574.199951171875,6655.5,191.1999969482422,20083.265625,8263.4501953125
2020-03-20,5370.14990234375,4112.2998046875,10910.099609375,25931.599609375,12363.4501953125,1128.949951171875,1692.8499755859375,6951.89990234375,196.39999389648438,20317.36328125,8745.4501953125
2020-03-23,4626.5,3645.39990234375,9850.5,23184.05078125,11179.599609375,1015.4000244140625,1496.449951171875,6432.2998046875,174.10000610351562,16917.453125,7610.25
2020-03-24,4693.35009765625,3707.60009765625,10024.0,23935.30078125,11865.0498046875,1031.699951171875,1502.4000244140625,6611.0498046875,170.64999389648438,17107.1015625,7801.0498046875
2020-03-25,4936.14990234375,3849.949951171875,10558.5,24471.69921875,12233.349609375,1055.449951171875,1541.199951171875,6695.5498046875,175.10000610351562,18480.8359375,8317.849609375
2020-03-26,5061.2998046875,4028.0,10640.7001953125,25680.099609375,12535.599609375,1067.5,1542.949951171875,6775.0,185.8000030517578,19613.671875,8641.4501953125
2020-03-27,4938.7001953125,3986.800048828125,10626.2998046875,25740.44921875,12569.099609375,1055.4000244140625,1554.8499755859375,6813.0498046875,185.0500030517578,19968.767578125,8660.25
2020-03-30,4669.14990234375,3924.050048828125,10401.099609375,25831.55078125,12318.7998046875,1021.8499755859375,1507.699951171875,6896.0,171.60000610351562,18782.181640625,8281.099609375
2020-03-31,4731.2998046875,4076.0,11124.150390625,27319.19921875,12763.650390625,1039.949951171875,1585.9000244140625,7176.5,175.5,19143.77734375,8597.75
2020-04-01,4657.5498046875,3956.39990234375,10771.900390625,26358.80078125,12045.849609375,1001.25,1553.550048828125,7026.7001953125,172.10000610351562,18208.138671875,8253.7998046875
2020-04-03,4517.75,3920.14990234375,10888.400390625,26537.75,11680.0498046875,987.2000122070312,1522.9000244140625,7361.60009765625,172.0500030517578,17249.099609375,8083.7998046875
2020-04-07,4951.5498046875,4262.85009765625,11667.75,28745.30078125,12588.9501953125,1045.5,1637.0,8124.85009765625,183.0,19062.279296875,8792.2001953125
2020-04-08,5043.60009765625,4286.4501953125,11685.150390625,28839.900390625,12491.5498046875,1064.25,1624.8499755859375,8412.2001953125,180.5,18946.228515625,8748.75
2020-04-09,5568.4501953125,4459.9501953125,11987.0,28953.19921875,12728.5498046875,1105.449951171875,1705.449951171875,8800.4501953125,185.75,19913.3671875,9111.900390625
2020-04-13,5432.10009765625,4405.85009765625,11830.650390625,28509.849609375,12603.099609375,1068.550048828125,1738.4000244140625,9044.349609375,176.6999969482422,19487.7734375,8993.849609375
2020-04-15,5333.0,4465.9501953125,11721.900390625,29686.94921875,12702.599609375,1078.5999755859375,1752.9000244140625,9038.7998046875,179.9499969482422,19056.830078125,8925.2998046875
2020-04-16,5394.14990234375,4455.5498046875,11978.75,29512.30078125,12463.599609375,1106.949951171875,1779.75,9199.2998046875,181.3000030517578,19399.775390625,8992.7998046875
2020-04-17,5668.89990234375,4471.75,12281.150390625,29202.349609375,12649.25,1144.4000244140625,1816.5,9157.75,187.8000030517578,20681.208984375,9266.75
2020-04-20,5591.0,4398.7998046875,12402.0498046875,28598.099609375,12847.650390625,1137.949951171875,1756.449951171875,9149.2001953125,188.89999389648438,20522.412109375,9261.849609375
2020-04-21,5294.0498046875,4346.0498046875,12090.5498046875,28480.599609375,12408.849609375,1079.199951171875,1666.5999755859375,9381.650390625,185.4499969482422,19409.123046875,8981.4501953125
2020-04-22,5426.85009765625,4451.35009765625,12485.7998046875,29185.150390625,12571.2998046875,1151.0,1673.300048828125,9377.0,184.0500030517578,19701.62109375,9187.2998046875
2020-04-23,5464.75,4424.89990234375,12438.7001953125,28786.25,13128.2001953125,1163.800048828125,1694.75,9388.900390625,185.4499969482422,20267.712890625,9313.900390625
2020-04-24,5377.25,4397.89990234375,12500.7998046875,28636.69921875,12816.2001953125,1121.699951171875,1645.199951171875,9518.4501953125,177.6999969482422,19586.421875,9154.400390625
2020-04-27,5433.2001953125,4450.64990234375,12581.9501953125,29052.55078125,13121.150390625,1129.0999755859375,1666.5999755859375,9602.0498046875,180.10000610351562,20080.916015625,9282.2998046875
2020-04-28,5447.10009765625,4417.2001953125,12547.7001953125,28778.150390625,13133.650390625,1134.9000244140625,1661.6500244140625,9386.2001953125,181.5,20670.859375,9380.900390625
2020-04-29,5543.75,4422.0,12611.5498046875,28665.0,13424.9501953125,1165.949951171875,1723.800048828125,9385.4501953125,183.14999389648438,21089.953125,9553.349609375
2020-04-30,5901.39990234375,4509.0498046875,13154.7001953125,28669.30078125,14108.400390625,1159.75,1859.9000244140625,9327.099609375,187.3000030517578,21534.25,9859.900390625
2020-05-04,5476.2001953125,4332.0498046875,12726.650390625,27599.0,13454.25,1108.550048828125,1713.800048828125,9364.599609375,174.3000030517578,19743.521484375,9293.5
2020-05-05,5451.89990234375,4272.25,12897.900390625,27138.599609375,13388.0498046875,1097.25,1693.6500244140625,9181.5,169.3000030517578,19271.525390625,9205.599609375
2020-05-06,5552.39990234375,4263.10009765625,12912.400390625,26630.19921875,13394.7001953125,1097.5,1697.949951171875,9227.150390625,171.0,19694.322265625,9270.900390625
2020-05-07,5519.0,4191.85009765625,12829.400390625,26254.55078125,13292.7001953125,1097.9000244140625,1695.550048828125,9148.099609375,170.64999389648438,19491.57421875,9199.0498046875
2020-05-08,5447.75,4216.5,12896.7001953125,26759.80078125,13403.599609375,1105.0999755859375,1676.550048828125,9343.349609375,169.5500030517578,19352.67578125,9251.5
2020-05-11,5679.7001953125,4263.2001953125,12920.150390625,26667.80078125,13593.5498046875,1134.949951171875,1697.9000244140625,9307.2998046875,171.10000610351562,18950.279296875,9239.2001953125
2020-05-12,5708.9501953125,4295.5,12664.400390625,26857.150390625,13687.75,1154.25,1717.550048828125,9246.650390625,172.4499969482422,18862.630859375,9196.5498046875
2020-05-13,5844.60009765625,4324.0,12911.4501953125,26746.5,13776.9501953125,1171.0999755859375,1760.5999755859375,9147.75,178.39999389648438,19634.720703125,9383.5498046875
2020-05-14,5804.0498046875,4310.25,12485.9501953125,26933.650390625,13293.75,1158.4000244140625,1715.050048828125,9172.2001953125,175.1999969482422,19068.279296875,9142.75
2020-05-15,5745.7001953125,4318.89990234375,12615.4501953125,26958.650390625,13196.349609375,1137.3499755859375,1742.5999755859375,9093.0,172.5,18833.73046875,9136.849609375
2020-05-18,5430.0498046875,4200.7001953125,12214.5498046875,26694.650390625,13314.400390625,1060.3499755859375,1673.5,9092.650390625,163.3000030517578,17572.994140625,8823.25
2020-05-19,5486.14990234375,4286.60009765625,12247.7001953125,26895.75,13446.599609375,1081.550048828125,1693.550048828125,9084.599609375,162.14999389648438,17486.046875,8879.099609375
2020-05-20,5603.7998046875,4349.0498046875,12508.5,27290.349609375,13517.400390625,1107.6500244140625,1711.5,9456.7998046875,165.75,17839.9921875,9066.5498046875
2020-05-21,5749.89990234375,4434.9501953125,12502.599609375,27887.099609375,13647.900390625,1127.1500244140625,1742.9000244140625,9520.5498046875,165.5,17734.892578125,9106.25
2020-05-22,5767.0,4440.75,12463.5498046875,27786.099609375,13842.650390625,1140.1500244140625,1710.449951171875,9600.650390625,163.5500030517578,17278.69921875,9039.25
2020-05-26,5854.2998046875,4439.5,12519.5498046875,28122.30078125,13574.9501953125,1137.6500244140625,1756.3499755859375,9483.5,165.5,17440.146484375,9029.0498046875
2020-05-27,5896.9501953125,4452.60009765625,12715.9501953125,28222.400390625,13952.900390625,1137.1500244140625,1801.25,9463.7001953125,168.39999389648438,18710.333984375,9314.9501953125
2020-05-28,6112.2998046875,4531.75,12845.0,28451.599609375,14028.599609375,1178.3499755859375,1844.5,9464.5,172.6999969482422,19169.578125,9490.099609375
2020-05-29,6218.7998046875,4611.0498046875,13060.5,29296.94921875,14010.5,1177.8499755859375,1879.8499755859375,9768.599609375,180.10000610351562,19297.025390625,9580.2998046875
2020-06-01,6419.5,4704.2998046875,13345.599609375,29571.30078125,14307.099609375,1219.3499755859375,1952.5,9802.099609375,185.60000610351562,19959.66796875,9826.150390625
2020-06-02,6471.2998046875,4715.75,13479.900390625,29359.849609375,14422.400390625,1259.4000244140625,1956.0999755859375,9833.599609375,194.75,20529.9609375,9979.099609375
2020-06-03,6498.64990234375,4726.14990234375,13519.5498046875,29527.0,14361.7001953125,1267.25,1952.699951171875,9864.0498046875,200.85000610351562,20940.455078125,10061.5498046875
2020-06-04,6511.35009765625,4743.35009765625,13704.599609375,29621.55078125,14627.4501953125,1319.449951171875,1972.9000244140625,10077.849609375,197.35000610351562,20390.212890625,10029.099609375
2020-06-05,6628.75,4774.7998046875,13925.400390625,29542.0,14627.4501953125,1388.9000244140625,2049.699951171875,10081.2998046875,202.0,21034.255859375,10142.150390625
2020-06-08,6610.5498046875,4753.7001953125,14140.5498046875,29502.150390625,14894.599609375,1365.800048828125,2044.8499755859375,9939.099609375,202.64999389648438,21187.103515625,10167.4501953125
2020-06-09,6577.7001953125,4721.39990234375,13894.900390625,29524.900390625,14737.849609375,1320.8499755859375,2022.5,10122.0498046875,202.64999389648438,20724.66015625,10046.650390625
2020-06-10,6502.64990234375,4698.89990234375,13954.2998046875,29503.19921875,14842.0498046875,1316.4000244140625,2010.800048828125,10149.25,206.60000610351562,21099.853515625,10116.150390625
2020-06-11,6373.60009765625,4619.35009765625,13745.7001953125,29092.44921875,14619.4501953125,1298.800048828125,1954.8499755859375,9933.400390625,202.3000030517578,20524.912109375,9902.0
2020-06-12,6559.39990234375,4674.35009765625,13855.75,29145.599609375,14402.75,1287.550048828125,1966.0999755859375,9982.7998046875,204.64999389648438,20654.310546875,9972.900390625
2020-06-15,6443.0,4605.25,13815.4501953125,28701.80078125,14396.7001953125,1298.800048828125,1928.550048828125,9989.0498046875,198.5,19912.66796875,9813.7001953125
